	0.333333333333
Tyrosine-protein kinase EpsD (EC 2.7.10.2)	0.166666666667
Diaminopimelate epimerase (EC 5.1.1.7)	1.0
2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45)	1.0
FIG123464: Polysaccharide export protein	0.166666666667
Outer membrane protein TolC	0.333333333333
FIG00346642: hypothetical protein	1.0
3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	1.0
type IV secretory pathway VirB3	0.666666666667
Glutathione-dependent formaldehyde-activating enzyme (EC 4.4.1.22)	0.166666666667
Putative esterase	0.166666666667
Arginine decarboxylase( EC:4.1.1.19 )	0.333333333333
Fic family protein	0.166666666667
ABC-type transport system involved in resistance to organic solvents, permease component	0.166666666667
probable membrane protein YPO0899	0.166666666667
FIG00346611: hypothetical protein	0.666666666667
Spore germination protein GerN (inosine-dependent germination), Na+/H+ antiporter	0.166666666667
Molybdenum cofactor biosynthesis protein MoaB	1.0
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	1.0
Molybdenum cofactor biosynthesis protein MoaA	1.0
FIG00432563: hypothetical protein	0.166666666667
mannosyltransferase	0.166666666667
Sll6055 protein	0.333333333333
N-acetylglutamate synthase (EC 2.3.1.1)	1.0
Dihydrofolate reductase (EC 1.5.1.3)	0.666666666667
FIG01219662: hypothetical protein	0.166666666667
Macrophage infectivity potentiator-related protein	0.166666666667
FIG00856589: hypothetical protein	0.333333333333
FIG00441406: hypothetical protein	0.166666666667
Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)	0.166666666667
FIG01289784: hypothetical protein	0.166666666667
FIG01209130: hypothetical protein	0.166666666667
protein of unknown function DUF1094	1.0
VgrG protein	0.833333333333
conjugal transfer protein TrbG/VirB9/CagX	0.5
NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	1.0
Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2); Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)	0.833333333333
glycoside hydrolase, family 28	0.166666666667
tRNA-Arg-CCG	1.0
Rieske (2Fe-2S) domain protein	0.833333333333
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	1.0
FIG01083888: hypothetical protein	0.166666666667
FIG00958850: hypothetical protein	0.333333333333
tRNA-Arg-CCT	1.0
YpfJ protein, zinc metalloprotease superfamily	0.666666666667
Pectin lyase like protein	0.166666666667
Molybdate-binding domain of ModE	1.0
Lactoylglutathione lyase, YQJC B.subtilis ortholog	0.333333333333
FIG00800788: hypothetical protein	0.166666666667
probable dioxygenase	0.5
Major facilitator superfamily (MFS) transporter	0.166666666667
Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	0.833333333333
Propionyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.3) @ Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	0.166666666667
RNA polymerase sigma-70 factor	1.0
RND efflux system, outer membrane lipoprotein, NodT	0.166666666667
ABC transporter ATP-binding protein uup	1.0
FIG01220360: hypothetical protein	0.166666666667
FIG00693574: hypothetical protein	0.166666666667
RNA methyltransferase, TrmA family	0.833333333333
GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)	1.0
Glucose dehydrogenase, PQQ-dependent (EC 1.1.5.2)	0.333333333333
Histidinol dehydrogenase (EC 1.1.1.23)	1.0
UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	1.0
helix-turn-helix domain protein	0.166666666667
Formate dehydrogenase chain D (EC 1.2.1.2)	0.5
protein of unknown function UPF0153	0.833333333333
sigma-54 dependent DNA-binding response regulator	0.166666666667
Lipopolysaccharide biosynthesis glycosyltransferase	0.166666666667
Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE	1.0
Glutamate N-acetyltransferase (EC 2.3.1.35) / N-acetylglutamate synthase (EC 2.3.1.1)	1.0
Putative membrane-bound ClpP-class protease associated with aq_911	0.833333333333
TniB NTP-binding protein	0.333333333333
RB69 imm, immunity to superinfection	0.166666666667
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)	0.833333333333
Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj	0.833333333333
SSU ribosomal protein S10p (S20e)	1.0
Alkanal monooxygenase alpha chain (EC 1.14.14.3)	0.333333333333
glucose-fructose oxidoreductase	0.166666666667
Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)	0.833333333333
Methionyl-tRNA synthetase (EC 6.1.1.10)	1.0
phosphate transport system substrate-binding protein	0.333333333333
D-galactonate transporter	0.666666666667
bll3016; hypothetical protein	0.333333333333
probable membrane protein STY1534	0.166666666667
Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	1.0
Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	1.0
Undecaprenyl-diphosphatase (EC 3.6.1.27)	1.0
Phenylalanine-4-hydroxylase (EC 1.14.16.1)	0.833333333333
Circadian clock protein KaiC	0.333333333333
putative oxidoreductase	0.833333333333
DNA uptake lipoprotein-like	1.0
Dimethyladenosine transferase (EC 2.1.1.-)	0.833333333333
Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	0.166666666667
Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	0.166666666667
methyltransferase, putative	0.333333333333
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	1.0
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	1.0
similar to ATPases involved in chromosome partitioning	0.166666666667
3-dehydroquinate dehydratase I (EC 4.2.1.10) / Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	1.0
Epoxide hydrolase (EC 3.3.2.9)	0.5
putative transmembrane efflux protein	0.666666666667
Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly	0.166666666667
Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	1.0
COG1272: Predicted membrane protein hemolysin III homolog	0.166666666667
Putative glycosyltransferase	0.166666666667
Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	0.5
Chromosome (plasmid) partitioning protein ParB / Stage 0 sporulation protein J	1.0
RecB family exonuclease	0.833333333333
Putative oxidoreductase in 4-hydroxyproline catabolic gene cluster	0.833333333333
tRNA-Pro-TGG	1.0
ABC-type transport system involved in resistance to organic solvents, permease component USSDB6A	0.166666666667
3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)	1.0
Low-specificity L-threonine aldolase (EC 4.1.2.48)	0.166666666667
alkaline serine protease	0.333333333333
Probable signal peptide protein	1.0
putative transcriptional regulator, Crp/Fnr family	0.333333333333
Queuosine biosynthesis QueD, PTPS-I / Folate biosynthesis, PTPS-III	0.666666666667
carbohydrate binding protein	0.166666666667
NTP pyrophosphohydrolases including oxidative damage repair enzymes	0.166666666667
Carboxymethylenebutenolidase( EC:3.1.1.45 )	0.166666666667
TldD-domain protein	0.666666666667
serine/threonine protein kinase with TPR repeats	0.5
Sucrose-6-phosphate hydrolase (EC 3.2.1.B3)	0.166666666667
ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	0.166666666667
Molybdenum cofactor biosynthesis protein MoaC	1.0
DNA polymerase III delta prime subunit (EC 2.7.7.7)	1.0
23Sr RNA gene	0.333333333333
Iron-sulfur cluster-binding protein	0.5
Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	0.833333333333
Putative metal-dependent hydrolase BCE33L2441 (EC 3.-.-.-)	0.166666666667
putative glycosyltransferase( EC:2.4.1.17 )	0.333333333333
Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	1.0
LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	0.166666666667
Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)	1.0
Pyruvate dehydrogenase complex repressor	0.166666666667
putative modular polyketide synthase	0.166666666667
Sulfur carrier protein ThiS	0.833333333333
histidine kinase	1.0
Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	1.0
Lysine-N-methylase (EC 2.1.1.-)	0.166666666667
Flagellin	0.333333333333
Predicted glucose transporter in maltodextrin utilization gene cluster	0.5
Dipeptidyl peptidase IV	1.0
Functional role page for Anaerobic nitric oxide reductase transcription regulator NorR	0.5
Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	1.0
Staphylolytic protease preproenzyme LasA	0.333333333333
FIG01004241: hypothetical protein	0.166666666667
Predicted D-tagaturonate epimerase	0.166666666667
LysR family transcriptional regulator YbhD	0.166666666667
Chalcone synthase (EC 2.3.1.74)	1.0
Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	1.0
LPXTG-site transpeptidase family protein	0.166666666667
GCN5-related N-acetyltransferase	1.0
Glucoamylase (EC 3.2.1.3)	1.0
acriflavin resistance periplasmic protein	0.166666666667
L-fuconate dehydratase (EC 4.2.1.68)	0.833333333333
2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	1.0
Two-component response regulator	0.5
Translation-disabling ACNase RloC	0.166666666667
Universal stress protein family	0.333333333333
Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	1.0
AraC family transcriptional regulator	0.166666666667
YiaAB two helix membrane protein	0.333333333333
transferase hexapeptide repeat	0.166666666667
DNA modification methyltransferase	0.666666666667
tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25)	1.0
protein of unknown function DUF305	0.5
diguanylate cyclase (GGDEF domain)	0.5
UDP-2,3-diacylglucosamine pyrophosphatase	1.0
predicted protein	0.5
Predicted dehydrogenase	0.166666666667
protein of unknown function DUF1568	0.833333333333
Transcription termination protein NusA	1.0
Probable phosphotransbutyrylase	0.166666666667
ISSpo8, transposase	0.666666666667
Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	1.0
Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	0.5
sigma-54 dependent response regulator	0.5
Alpha/beta hydrolase fold-3 domain protein	0.333333333333
NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	1.0
Hydrolase, haloacid delahogenase-like family	0.333333333333
oxidase-related protein	1.0
FIG00926821: hypothetical protein	0.166666666667
histone H1	0.333333333333
blr0851; hypothetical protein	0.166666666667
Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)	1.0
LSU ribosomal protein L22p (L17e)	1.0
hypothetical conserved protein	0.166666666667
Osmotically inducible protein C	1.0
Heat shock protein 60 family chaperone GroEL	1.0
Ferric siderophore transport system, periplasmic binding protein TonB	1.0
CDP-4-dehydro-6-deoxy-D-glucose 3-dehydratase (EC 4.2.1.-)	0.833333333333
Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)	1.0
Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein	0.166666666667
Xanthan lyase	0.166666666667
N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	1.0
Transcriptional regulator, GntR family	1.0
protein of unknown function DUF1634	0.166666666667
protein of unknown function DUF6, transmembrane	0.5
FIG00975192: hypothetical protein	0.166666666667
FIG00763849: hypothetical protein	0.166666666667
putative membrane protein of unknown function	0.666666666667
Putative membrane protein YfcA	0.166666666667
Gll4071 protein	0.166666666667
PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	0.166666666667
Nicotinamidase/isochorismatase family protein	0.833333333333
transmembrane protein	0.333333333333
Histone acetyltransferase HPA2 and related acetyltransferases	0.5
FIG000233: metal-dependent hydrolase	0.833333333333
Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	0.333333333333
Lysophospholipase L1 and related esterases	0.166666666667
sensor histidine kinase/response regulator	0.333333333333
Integral membrane protein TerC	1.0
Ubiquinol--cytochrome c reductase, cytochrome B subunit (EC 1.10.2.2)	1.0
Beta-carotene ketolase (EC 1.14.-.-)	0.166666666667
probable exported protein YPO2884	0.166666666667
67 kDa Myosin-crossreactive streptococcal antigen	0.666666666667
ATP synthase protein I	0.333333333333
Galactosamine-6-phosphate isomerase (EC 5.3.1.-)	0.5
FIG01059786: hypothetical protein	0.333333333333
Acetate permease ActP (cation/acetate symporter)	0.166666666667
UDP-glucose:(heptosyl) LPS alpha1,3-glucosyltransferase WaaG (EC 2.4.1.-)	0.166666666667
UspA	0.333333333333
tRNA-t(6)A37 methylthiotransferase	0.166666666667
O-antigen acetylase	1.0
Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76)	0.166666666667
Domain of unknown function DUF1801	0.166666666667
putative metal-dependent membrane protease	0.333333333333
Outer membrane component of tripartite multidrug resistance system	0.166666666667
Blue copper oxidase CueO precursor	0.333333333333
Ceramide glucosyltransferase (EC 2.4.1.80)	0.166666666667
Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	0.833333333333
Protein of unknown function DUF132	0.166666666667
zinc finger, RAN-binding domain containing 3	0.5
Nitrate/nitrite transporter	0.833333333333
probable tautomerase	0.166666666667
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	1.0
iron-sulfur cluster-binding protein	0.166666666667
RND efflux system, outer membrane lipoprotein CmeC	0.833333333333
tRNA-Pro-GGG	1.0
tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	1.0
PqqC-like protein	0.333333333333
DNA recombination protein RmuC	1.0
ATP-dependent DNA ligase (EC 6.5.1.1)	0.833333333333
Methyl-directed repair DNA adenine methylase (EC 2.1.1.72)	0.166666666667
Imidazolonepropionase (EC 3.5.2.7)	0.333333333333
Excinuclease ABC, C subunit-like	0.333333333333
FIG00453837: hypothetical protein	0.166666666667
FIG01014790: hypothetical protein	0.166666666667
Sulfatase modifying factor 1 precursor (C-alpha-formyglycine- generating enzyme 1)	0.666666666667
EF hand domain/PKD domain protein	0.166666666667
protein of unknown function DUF1316	0.166666666667
Inositol oxygenase (EC 1.13.99.1)	0.833333333333
Glyoxalase/Bleomycin resistance protein/Dioxygenase family protein	0.166666666667
Mannose-6-phosphate isomerase (EC 5.3.1.8)	1.0
GTP-binding protein Era	1.0
High-affinity iron permease	0.166666666667
SSU ribosomal protein S15p (S13e)	1.0
L-asparaginase (EC 3.5.1.1)	0.5
COG3866 Pectate lyase	0.166666666667
Quinone-reactive Ni/Fe hydrogenase, cytochrome b subunit	0.166666666667
oxidoreductase FAD/NAD(P)-binding	0.166666666667
Alanyl-tRNA synthetase family protein	0.5
Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA	0.833333333333
CRISPR-associated RecB family exonuclease Cas4b	0.166666666667
pleiotropic regulatory protein	0.166666666667
Quinone oxidoreductase (EC 1.6.5.5)	1.0
2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	1.0
Periplasmic chorismate mutase I precursor (EC 5.4.99.5)	0.166666666667
Adenylosuccinate lyase (EC 4.3.2.2)	1.0
nuclease-related protein	0.166666666667
3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	0.5
RDD	1.0
SSU ribosomal protein S14p (S29e)	0.833333333333
Acetyl-coenzyme A synthetase (EC 6.2.1.1)	1.0
MOBD protein	0.333333333333
Probable dehydrogenase	0.333333333333
FIG139438: lipoprotein B	0.166666666667
Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15)	0.333333333333
protein of unknown function UPF0118	0.666666666667
ATP synthase F0 sector subunit b (EC 3.6.3.14)	0.166666666667
putative aldo/keto reductase	0.833333333333
Phage portal protein	0.5
glycoside hydrolase, family 37	0.833333333333
Metallopeptidase	1.0
similar to asparagine synthase (glutamine-hydrolyzing)	0.166666666667
low-specificity D-threonine aldolase	0.333333333333
COG3546: Mn-containing catalase	0.333333333333
putative ABC transporter ATP-binding protein	0.166666666667
histidine kinase/response regulator hybrid protein	0.333333333333
2-keto-3-deoxy-L-fuconate dehydrogenase	0.5
Xyloside transporter XynT	0.166666666667
protein of unknown function DUF1223	0.333333333333
BH2577 unknown conserved protein in B. subtilis	0.166666666667
Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)	0.833333333333
Arylesterase precursor (EC 3.1.1.2)	1.0
Helicase loader DnaI	1.0
Sulfate transporter family protein in cluster with carbonic anhydrase	0.166666666667
N-methylhydantoinase A (EC 3.5.2.14)	0.166666666667
putative cyclase	0.333333333333
Long-chain fatty acid transport protein	0.166666666667
ATP synthase C chain (EC 3.6.3.14)	0.833333333333
Type IV pilin PilA	0.333333333333
NAD kinase (EC 2.7.1.23)	1.0
Periplasmic beta-glucosidase (EC 3.2.1.21)	0.333333333333
protein of unknown function DUF1130	0.333333333333
Organic hydroperoxide resistance protein	0.333333333333
Putative acetyltransferase	0.166666666667
Twin-arginine translocation protein TatB	0.333333333333
Cell division trigger factor (EC 5.2.1.8)	1.0
Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	1.0
FKBP-type peptidyl-prolyl cis-trans isomerase	0.166666666667
Uncharacterized protein possibly involved in motility	0.333333333333
Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	0.166666666667
Transposase	0.5
putative dehydrogenases	0.166666666667
Cobalt-zinc-cadmium resistance protein CzcD	1.0
Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family	0.166666666667
Arsenical resistance operon repressor	0.166666666667
Two-component system regulatory protein	0.833333333333
LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent	0.166666666667
Transcriptional regulator of various polyols utilization, AraC family	0.166666666667
L-Proline/Glycine betaine transporter ProP	0.333333333333
[Protein-PII] uridylyltransferase (EC 2.7.7.59)	1.0
Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)	0.666666666667
